Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Hyundai,Sonata,2016,2.8,Petrol,Semi-Automatic,285357,2,5,5992
Honda,Accord,2019,1.1,Hybrid,Semi-Automatic,142212,4,4,9055
Mercedes,E-Class,2023,1.9,Petrol,Manual,145075,5,4,9998
Ford,Explorer,2009,4.7,Petrol,Manual,175410,4,1,7991
Volkswagen,Golf,2003,3.7,Petrol,Automatic,97602,5,4,8247
Honda,CR-V,2006,2.4,Electric,Manual,175936,2,5,6781
Mercedes,E-Class,2017,1.8,Hybrid,Automatic,19088,2,3,13118
Toyota,Corolla,2017,4.7,Electric,Automatic,112996,5,3,15140
Toyota,RAV4,2001,3.4,Hybrid,Manual,38559,5,2,8028
Toyota,Corolla,2018,2.5,Petrol,Manual,192443,2,5,8151
Volkswagen,Tiguan,2009,1.9,Electric,Manual,206148,5,2,6577
Toyota,RAV4,2006,2.7,Petrol,Manual,16240,4,1,8275
Ford,Fiesta,2022,3.6,Petrol,Manual,285033,4,3,8599
Audi,Q5,2007,2.7,Electric,Automatic,42484,4,3,11550
BMW,X5,2007,4.0,Hybrid,Automatic,197012,4,1,8759
Honda,Civic,2005,1.7,Diesel,Automatic,216571,4,5,4468
Hyundai,Elantra,2013,4.1,Electric,Semi-Automatic,229219,3,1,9515
Toyota,RAV4,2001,4.5,Diesel,Semi-Automatic,210371,5,1,4692
Volkswagen,Passat,2004,3.5,Diesel,Manual,31999,3,5,8160
Hyundai,Sonata,2007,4.9,Petrol,Semi-Automatic,96380,3,5,9172
Mercedes,GLA,2023,2.6,Petrol,Manual,132426,2,2,10951
Volkswagen,Golf,2003,1.3,Hybrid,Semi-Automatic,57090,5,2,6158
BMW,5 Series,2007,2.1,Hybrid,Automatic,169134,4,5,7417
Audi,Q5,2016,2.3,Electric,Manual,231726,2,3,8565
Kia,Optima,2017,4.6,Electric,Automatic,166993,4,4,13960
Toyota,RAV4,2017,2.5,Petrol,Automatic,239057,3,1,8418
BMW,5 Series,2004,4.1,Petrol,Manual,161857,4,5,6162
Audi,A4,2016,3.7,Petrol,Semi-Automatic,35971,3,4,11880
Volkswagen,Tiguan,2019,3.1,Petrol,Semi-Automatic,187947,4,3,9141
Volkswagen,Passat,2004,3.6,Electric,Automatic,40858,2,2,11582
Ford,Focus,2001,4.2,Electric,Manual,120246,3,4,8195
Chevrolet,Malibu,2008,1.6,Hybrid,Automatic,296614,2,1,4667
Mercedes,GLA,2008,4.6,Diesel,Automatic,132257,3,3,9954
Volkswagen,Tiguan,2008,3.0,Diesel,Manual,283149,4,2,3837
Ford,Explorer,2015,3.5,Petrol,Automatic,122697,4,4,11146
BMW,5 Series,2023,3.6,Hybrid,Manual,8520,4,3,15429
Honda,Civic,2008,2.5,Diesel,Automatic,48695,2,1,9526
Ford,Explorer,2006,2.0,Diesel,Semi-Automatic,107228,4,2,5755
Honda,Civic,2011,3.9,Electric,Manual,157393,2,3,10152
Honda,Accord,2000,3.2,Petrol,Semi-Automatic,39017,4,2,6519
Kia,Rio,2006,3.3,Electric,Automatic,155565,2,5,9588
Mercedes,E-Class,2003,4.7,Petrol,Automatic,122256,4,5,8754
Toyota,Corolla,2009,3.4,Diesel,Semi-Automatic,224427,3,4,5711
Chevrolet,Impala,2015,2.7,Petrol,Semi-Automatic,93537,2,2,9429
Audi,Q5,2011,4.7,Petrol,Semi-Automatic,218985,5,3,7720
Mercedes,GLA,2016,2.4,Electric,Semi-Automatic,165104,4,2,9997
BMW,5 Series,2007,2.3,Diesel,Automatic,46417,2,1,9071
Ford,Fiesta,2021,3.5,Electric,Manual,240581,2,5,11088
Honda,Accord,2019,2.2,Diesel,Manual,127801,5,5,9443
Kia,Sportage,2020,1.7,Electric,Automatic,126451,4,1,12770
Kia,Rio,2005,4.2,Electric,Automatic,276584,5,5,7768
Audi,A4,2010,3.3,Hybrid,Semi-Automatic,148304,4,1,8433
Mercedes,E-Class,2010,1.2,Hybrid,Semi-Automatic,123384,3,5,6832
Ford,Fiesta,2014,2.5,Diesel,Manual,1540,2,5,10769
Audi,A3,2020,1.7,Hybrid,Semi-Automatic,54068,4,1,11718
Honda,Civic,2000,1.2,Diesel,Semi-Automatic,290305,3,1,2000
Audi,A4,2011,1.1,Hybrid,Automatic,140668,5,1,8186
Honda,Accord,2001,1.5,Petrol,Semi-Automatic,231314,5,1,2000
Chevrolet,Malibu,2001,2.5,Petrol,Automatic,193247,5,1,4535
Volkswagen,Golf,2022,1.1,Diesel,Automatic,100212,2,5,11295
Ford,Focus,2015,3.6,Diesel,Manual,61778,3,2,10964
Volkswagen,Golf,2009,4.5,Hybrid,Manual,42795,4,3,11444
Volkswagen,Tiguan,2011,4.1,Hybrid,Manual,115564,3,5,10188
Volkswagen,Tiguan,2004,3.6,Hybrid,Semi-Automatic,29915,4,1,9301
Toyota,Camry,2007,3.4,Electric,Semi-Automatic,257837,5,5,6443
Audi,Q5,2018,2.0,Electric,Manual,257829,4,4,8343
Mercedes,GLA,2003,3.1,Hybrid,Manual,282531,4,4,3449
BMW,5 Series,2019,4.8,Hybrid,Automatic,165434,4,5,13791
Honda,Civic,2023,3.4,Petrol,Manual,135534,5,4,11689
Honda,Accord,2003,1.5,Diesel,Semi-Automatic,283105,2,5,2000
Volkswagen,Tiguan,2004,2.2,Petrol,Manual,34276,5,4,6814
Kia,Rio,2020,4.6,Hybrid,Automatic,236754,3,5,12464
BMW,3 Series,2001,2.9,Electric,Automatic,180162,5,2,7196
Ford,Focus,2017,3.9,Petrol,Manual,246848,3,4,8163
Audi,A4,2012,1.6,Hybrid,Semi-Automatic,151695,4,3,7266
Audi,A4,2010,1.1,Petrol,Semi-Automatic,12009,5,5,7959
Mercedes,GLA,2013,3.9,Petrol,Semi-Automatic,43928,4,5,11021
Ford,Explorer,2004,1.1,Petrol,Semi-Automatic,255380,2,1,2000
Toyota,RAV4,2013,4.7,Diesel,Semi-Automatic,194077,2,2,8818
Volkswagen,Tiguan,2019,4.7,Petrol,Semi-Automatic,213300,4,1,10234
Mercedes,C-Class,2017,3.1,Hybrid,Manual,227407,2,4,8751
Hyundai,Sonata,2018,4.9,Petrol,Semi-Automatic,170433,5,2,10991
Kia,Optima,2003,2.6,Petrol,Manual,263165,5,5,2336
Honda,Civic,2020,1.7,Electric,Automatic,126331,3,4,12773
Ford,Fiesta,2011,4.0,Hybrid,Automatic,210158,2,2,9696
Hyundai,Elantra,2017,2.4,Electric,Semi-Automatic,269121,5,3,8217
Honda,Civic,2000,3.2,Electric,Automatic,108747,4,5,8625
Ford,Focus,2012,4.6,Hybrid,Automatic,203906,3,1,10721
Hyundai,Tucson,2018,1.8,Hybrid,Manual,255887,4,4,7182
BMW,3 Series,2022,2.5,Hybrid,Automatic,73285,5,3,14234
Hyundai,Tucson,2003,3.1,Diesel,Semi-Automatic,235029,5,2,3399
Hyundai,Sonata,2015,1.5,Diesel,Semi-Automatic,278032,3,5,4539
Hyundai,Sonata,2007,2.3,Electric,Manual,76257,2,3,8974
BMW,3 Series,2003,1.3,Diesel,Manual,59817,3,5,5103
Toyota,RAV4,2011,3.1,Petrol,Automatic,172587,3,2,8548
Volkswagen,Passat,2014,1.4,Hybrid,Manual,238001,2,5,5939
Toyota,Corolla,2012,1.1,Petrol,Automatic,97308,3,5,8353
Chevrolet,Malibu,2019,2.8,Hybrid,Manual,169599,5,5,10208
Audi,A3,2003,3.0,Diesel,Semi-Automatic,56812,2,3,6863
Chevrolet,Impala,2020,1.2,Diesel,Semi-Automatic,130798,4,3,8684
Toyota,Camry,2003,1.1,Hybrid,Semi-Automatic,96140,5,2,5177
Chevrolet,Equinox,2015,2.9,Diesel,Semi-Automatic,116244,2,2,9175
Mercedes,GLA,2009,4.6,Electric,Automatic,251532,4,4,9869
Hyundai,Elantra,2015,4.6,Diesel,Automatic,172957,2,5,11240
Toyota,Camry,2019,2.3,Diesel,Manual,49227,4,2,11115
Audi,Q5,2007,3.3,Electric,Automatic,101386,5,4,10972
BMW,5 Series,2021,3.7,Diesel,Automatic,298263,3,1,9634
Ford,Focus,2023,3.3,Diesel,Manual,258969,5,1,9120
Mercedes,C-Class,2017,2.0,Diesel,Semi-Automatic,10721,3,3,10985
Chevrolet,Impala,2011,1.1,Diesel,Automatic,69570,3,2,8608
BMW,3 Series,2016,2.2,Diesel,Manual,282955,2,4,5440
Chevrolet,Malibu,2005,3.4,Hybrid,Semi-Automatic,107881,2,3,7842
BMW,5 Series,2015,4.9,Diesel,Manual,28128,2,4,12937
Kia,Sportage,2018,5.0,Hybrid,Manual,178565,5,2,11928
Ford,Fiesta,2007,1.5,Electric,Manual,189411,4,1,5911
Mercedes,E-Class,2004,4.0,Diesel,Manual,164121,3,5,6017
Hyundai,Tucson,2012,1.0,Petrol,Manual,271967,2,3,3260
Kia,Sportage,2019,3.6,Petrol,Semi-Automatic,78107,5,1,11837
Volkswagen,Tiguan,2002,3.4,Diesel,Automatic,227745,3,4,5045
Kia,Rio,2023,4.3,Electric,Manual,250647,5,5,12287
Honda,CR-V,2012,2.6,Diesel,Manual,109482,2,1,8110
Ford,Focus,2008,2.3,Electric,Automatic,143560,4,1,9428
Volkswagen,Passat,2013,1.9,Hybrid,Automatic,217349,5,4,8053
Hyundai,Elantra,2000,4.1,Diesel,Manual,269426,4,3,2811
Mercedes,E-Class,2020,4.5,Petrol,Automatic,252022,4,3,11059
Chevrolet,Malibu,2014,1.8,Hybrid,Manual,181873,5,1,7462
Kia,Rio,2000,1.3,Petrol,Automatic,268371,4,3,2000
Toyota,Corolla,2003,2.5,Hybrid,Semi-Automatic,34959,4,3,7800
BMW,X5,2021,3.2,Petrol,Semi-Automatic,158620,4,3,10427
BMW,X5,2023,2.9,Electric,Semi-Automatic,290237,2,3,10095
Mercedes,E-Class,2012,1.7,Petrol,Automatic,32575,5,2,10248
Honda,Accord,2021,4.3,Petrol,Manual,236719,2,5,9965
Volkswagen,Passat,2005,3.9,Electric,Automatic,108417,5,5,10831
Honda,Civic,2015,1.5,Electric,Manual,178396,3,5,8532
Ford,Focus,2004,2.8,Electric,Automatic,203916,3,1,7521
Honda,CR-V,2014,2.1,Electric,Semi-Automatic,198084,2,3,8438
Chevrolet,Impala,2019,3.6,Petrol,Automatic,224833,4,3,10403
BMW,5 Series,2021,2.2,Electric,Semi-Automatic,2578,5,4,14548
BMW,X5,2022,4.6,Hybrid,Semi-Automatic,191468,5,2,12470
Toyota,Camry,2005,3.5,Hybrid,Manual,31448,3,3,9471
Mercedes,GLA,2017,2.8,Petrol,Manual,233511,3,4,7329
Mercedes,E-Class,2001,3.7,Hybrid,Manual,69261,3,1,7714
Chevrolet,Malibu,2023,2.1,Electric,Manual,23698,4,4,14626
Kia,Sportage,2016,1.6,Diesel,Manual,66854,2,2,9162
BMW,5 Series,2001,2.9,Electric,Semi-Automatic,146906,4,2,6361
Honda,CR-V,2007,1.7,Electric,Automatic,263647,3,3,6127
Honda,CR-V,2012,1.2,Petrol,Semi-Automatic,2523,5,2,8849
Kia,Sportage,2022,4.5,Petrol,Manual,62867,2,3,13942
Toyota,Camry,2000,1.8,Electric,Automatic,271405,4,4,3971
Volkswagen,Tiguan,2015,3.0,Diesel,Manual,60169,4,1,10396
Ford,Focus,2018,1.6,Hybrid,Manual,288854,3,1,6322
Ford,Explorer,2004,1.5,Diesel,Automatic,109854,3,3,6102
BMW,3 Series,2016,3.2,Hybrid,Automatic,249206,5,2,9615
BMW,5 Series,2022,4.9,Hybrid,Automatic,117711,4,2,15745
Audi,A4,2000,3.8,Petrol,Semi-Automatic,63543,5,1,6629
BMW,3 Series,2023,2.9,Diesel,Automatic,211902,2,4,11161
Hyundai,Tucson,2018,1.6,Hybrid,Automatic,3022,5,2,13539
Kia,Rio,2011,2.2,Petrol,Semi-Automatic,274304,3,5,4113
Honda,CR-V,2021,3.7,Hybrid,Semi-Automatic,231634,3,5,10467
Ford,Focus,2019,3.5,Petrol,Semi-Automatic,242192,4,2,8456
Honda,Accord,2006,1.7,Hybrid,Automatic,213893,2,1,5822
Chevrolet,Impala,2022,1.1,Hybrid,Semi-Automatic,277974,4,2,7240
Audi,Q5,2005,4.9,Hybrid,Semi-Automatic,142060,2,2,8658
BMW,5 Series,2006,2.5,Diesel,Semi-Automatic,232088,3,3,3758
Mercedes,E-Class,2022,4.7,Petrol,Manual,286738,2,3,9665
Ford,Explorer,2005,3.2,Electric,Semi-Automatic,33266,2,2,10134
Volkswagen,Golf,2011,3.7,Hybrid,Manual,209279,5,2,7914
Volkswagen,Tiguan,2011,4.2,Hybrid,Manual,49206,5,5,11615
Honda,Accord,2015,4.4,Petrol,Manual,140190,2,1,10196
BMW,5 Series,2015,4.1,Hybrid,Semi-Automatic,270372,5,2,8292
Chevrolet,Malibu,2015,3.9,Diesel,Automatic,8531,4,2,13829
Toyota,Corolla,2011,2.0,Electric,Semi-Automatic,64628,2,2,10107
Volkswagen,Golf,2011,2.4,Electric,Automatic,30202,4,2,12695
Mercedes,C-Class,2000,3.3,Petrol,Automatic,196445,5,4,4971
Hyundai,Tucson,2015,1.7,Petrol,Semi-Automatic,174677,5,5,6806
Audi,A4,2021,4.7,Diesel,Semi-Automatic,150713,2,4,12085
Chevrolet,Equinox,2012,1.4,Diesel,Semi-Automatic,128584,3,5,6528
Toyota,Camry,2018,2.2,Diesel,Semi-Automatic,183658,5,5,8026
Hyundai,Tucson,2017,1.6,Petrol,Automatic,122439,3,2,9851
Chevrolet,Malibu,2001,3.2,Petrol,Automatic,6708,3,3,8965
Volkswagen,Tiguan,2019,2.7,Electric,Manual,81786,2,2,12864
BMW,X5,2015,2.6,Petrol,Automatic,89764,2,3,10904
Mercedes,GLA,2005,4.8,Hybrid,Semi-Automatic,168485,2,5,8030
Honda,Civic,2014,1.2,Petrol,Automatic,276121,4,3,5477
Hyundai,Elantra,2018,2.0,Petrol,Automatic,232527,2,3,8349
Hyundai,Tucson,2000,3.7,Petrol,Manual,47029,4,2,6859
Volkswagen,Tiguan,2004,2.7,Hybrid,Automatic,92418,4,4,8651
Mercedes,E-Class,2002,2.8,Diesel,Manual,218885,5,1,3122
Kia,Rio,2001,1.2,Hybrid,Semi-Automatic,217685,5,3,2246
BMW,5 Series,2000,4.3,Petrol,Semi-Automatic,12675,3,4,8146
Ford,Explorer,2013,2.1,Hybrid,Manual,223480,5,5,6630
Honda,Civic,2007,3.5,Hybrid,Semi-Automatic,238600,2,3,5928
Ford,Focus,2012,4.0,Diesel,Automatic,124372,3,3,10712
Hyundai,Elantra,2004,2.3,Hybrid,Semi-Automatic,188996,2,1,4820
Audi,A4,2013,3.2,Petrol,Automatic,260047,4,4,7499
Chevrolet,Impala,2007,2.2,Diesel,Manual,71850,3,2,6963
Mercedes,GLA,2020,2.3,Electric,Manual,124582,5,3,11908
Kia,Rio,2022,2.6,Electric,Automatic,90981,4,4,14980
Mercedes,E-Class,2007,2.4,Electric,Automatic,89733,3,1,10305
Honda,Accord,2019,3.6,Petrol,Manual,205452,3,3,9290
Ford,Fiesta,2022,3.6,Diesel,Manual,105768,2,1,12184
Ford,Explorer,2005,2.1,Electric,Automatic,40020,5,2,10399
Ford,Focus,2023,4.5,Hybrid,Automatic,198309,3,1,14033
Ford,Focus,2001,4.6,Petrol,Automatic,100403,3,4,8491
BMW,3 Series,2020,3.3,Diesel,Manual,159932,5,2,10201
Hyundai,Elantra,2020,1.8,Hybrid,Manual,7887,2,2,12742
Mercedes,E-Class,2003,1.9,Petrol,Automatic,211135,5,1,4177
Ford,Focus,2002,1.4,Petrol,Automatic,125698,4,3,5086
Honda,Accord,2021,4.4,Electric,Semi-Automatic,141878,2,5,13962
Mercedes,C-Class,2004,2.5,Hybrid,Manual,98962,3,4,6820
Kia,Optima,2017,1.8,Diesel,Semi-Automatic,291061,2,5,5178
Audi,Q5,2019,4.8,Petrol,Manual,14821,2,2,14303
Kia,Sportage,2007,4.9,Petrol,Semi-Automatic,84273,2,5,9414
Honda,Accord,2008,4.4,Petrol,Manual,120374,2,1,8492
Ford,Explorer,2005,1.9,Electric,Automatic,185499,3,2,7290
Toyota,Camry,2022,1.8,Diesel,Automatic,52377,2,1,12952
Volkswagen,Golf,2004,4.2,Petrol,Semi-Automatic,267130,3,1,4157
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,87773,5,5,10844
Chevrolet,Equinox,2008,4.8,Electric,Manual,134214,2,2,10615
Kia,Rio,2006,4.8,Hybrid,Automatic,94656,2,4,11306
Kia,Optima,2000,3.7,Electric,Manual,166776,2,2,6464
BMW,X5,2013,1.8,Electric,Semi-Automatic,85004,5,3,10099
Chevrolet,Equinox,2015,1.3,Hybrid,Semi-Automatic,117006,3,5,8559
Hyundai,Sonata,2014,3.4,Electric,Manual,73979,2,4,12220
BMW,5 Series,2012,1.1,Diesel,Semi-Automatic,100340,4,2,6793
Ford,Fiesta,2018,4.9,Electric,Manual,183575,4,2,12728
Mercedes,GLA,2009,2.9,Petrol,Manual,111900,2,5,7462
Hyundai,Tucson,2020,2.3,Hybrid,Semi-Automatic,192030,4,1,9559
Ford,Focus,2016,3.4,Petrol,Automatic,156410,4,2,10671
Toyota,Corolla,2020,3.7,Diesel,Manual,48207,5,5,12835
Honda,Accord,2019,4.1,Diesel,Semi-Automatic,4751,3,5,13804
Mercedes,E-Class,2014,2.5,Electric,Semi-Automatic,171683,3,2,9366
Audi,A3,2009,2.4,Hybrid,Manual,17928,4,2,9841
Honda,Civic,2008,1.0,Diesel,Manual,254204,3,4,2415
BMW,3 Series,2000,4.0,Electric,Manual,52735,2,1,9045
Honda,Accord,2005,4.1,Electric,Manual,97179,5,5,9756
Honda,CR-V,2005,5.0,Diesel,Manual,192853,5,1,6742
Mercedes,C-Class,2013,3.6,Hybrid,Semi-Automatic,5454,2,3,12490
BMW,5 Series,2021,3.1,Diesel,Manual,18032,5,2,13139
Audi,Q5,2007,3.2,Petrol,Manual,53874,5,4,8322
Chevrolet,Impala,2020,2.1,Petrol,Manual,285243,5,5,6495
BMW,5 Series,2013,2.8,Petrol,Automatic,96744,4,2,10365
Hyundai,Sonata,2015,2.5,Petrol,Semi-Automatic,209042,4,3,6919
Hyundai,Elantra,2012,1.0,Diesel,Manual,207163,3,4,4556
Honda,CR-V,2020,3.3,Diesel,Manual,32374,5,3,12752
Mercedes,GLA,2005,3.5,Hybrid,Manual,254719,4,4,5005
Honda,CR-V,2000,1.3,Petrol,Semi-Automatic,153775,3,2,2324
Toyota,RAV4,2000,4.6,Hybrid,Semi-Automatic,41814,2,2,8863
Toyota,RAV4,2005,1.2,Petrol,Manual,35966,5,1,6080
Ford,Focus,2009,2.1,Petrol,Automatic,122067,4,4,7958
Hyundai,Elantra,2019,1.9,Electric,Automatic,44978,4,4,14300
BMW,X5,2021,2.7,Diesel,Semi-Automatic,181615,5,1,9467
Toyota,RAV4,2020,3.8,Hybrid,Semi-Automatic,229479,5,3,10310
Volkswagen,Tiguan,2019,1.0,Hybrid,Semi-Automatic,85468,4,5,10090
BMW,3 Series,2013,1.4,Electric,Semi-Automatic,75066,4,5,9898
Kia,Rio,2019,2.4,Petrol,Manual,294864,4,2,6302
Chevrolet,Malibu,2015,4.3,Petrol,Semi-Automatic,190674,4,1,9086
Hyundai,Sonata,2022,3.0,Electric,Automatic,52689,2,1,16146
Ford,Focus,2015,3.8,Petrol,Semi-Automatic,173937,4,4,8921
BMW,5 Series,2004,2.4,Diesel,Manual,222937,5,1,3241
Hyundai,Elantra,2009,2.4,Hybrid,Manual,156159,5,3,7076
Chevrolet,Malibu,2002,1.7,Electric,Manual,214459,5,1,4110
Audi,A4,2007,4.8,Electric,Manual,62057,4,3,11758
Volkswagen,Passat,2011,1.4,Hybrid,Semi-Automatic,224435,5,3,5311
Chevrolet,Impala,2005,3.9,Electric,Semi-Automatic,39271,2,4,10714
Honda,Accord,2001,4.0,Diesel,Manual,8958,5,1,8220
Volkswagen,Tiguan,2014,4.4,Hybrid,Semi-Automatic,200804,3,2,9683
Kia,Optima,2023,1.6,Petrol,Semi-Automatic,189334,3,2,8813
Toyota,Corolla,2014,4.1,Petrol,Automatic,17100,5,5,13558
BMW,3 Series,2019,1.6,Hybrid,Manual,297914,3,3,6441
Kia,Rio,2013,2.1,Electric,Automatic,61878,5,4,12362
Audi,A3,2020,2.3,Hybrid,Automatic,199111,2,5,10917
Toyota,Camry,2012,3.3,Petrol,Manual,161823,5,2,7763
Mercedes,E-Class,2013,1.8,Electric,Semi-Automatic,118037,2,3,9439
BMW,5 Series,2014,2.1,Hybrid,Semi-Automatic,242002,3,4,6559
Kia,Optima,2017,2.5,Diesel,Semi-Automatic,108743,2,2,9525
Chevrolet,Malibu,2012,2.0,Hybrid,Automatic,5356,2,3,12092
Mercedes,GLA,2019,3.5,Petrol,Semi-Automatic,253742,3,1,8225
Honda,Accord,2008,3.6,Hybrid,Automatic,264803,5,1,7303
BMW,5 Series,2021,4.1,Diesel,Semi-Automatic,68393,4,4,13132
Volkswagen,Passat,2007,2.1,Petrol,Manual,257622,5,2,3147
Honda,Accord,2011,3.3,Diesel,Automatic,281236,2,2,6575
Honda,Civic,2011,2.4,Petrol,Automatic,157980,5,5,8140
Mercedes,GLA,2011,4.9,Diesel,Automatic,176321,5,2,10273
Volkswagen,Golf,2021,4.0,Diesel,Automatic,32991,5,3,15240
Ford,Focus,2001,1.2,Petrol,Semi-Automatic,219120,3,4,2000
Chevrolet,Impala,2010,2.5,Electric,Semi-Automatic,270465,3,4,6190
Honda,CR-V,2000,1.1,Diesel,Semi-Automatic,71954,4,3,3760
BMW,X5,2003,4.1,Diesel,Automatic,49421,2,5,9611
Ford,Focus,2007,1.5,Diesel,Automatic,88661,4,3,7426
Hyundai,Sonata,2000,2.8,Hybrid,Semi-Automatic,214526,2,2,3609
Hyundai,Elantra,2010,3.4,Electric,Manual,19253,3,3,12114
BMW,X5,2003,4.1,Electric,Manual,195476,3,3,7190
BMW,3 Series,2011,3.4,Diesel,Manual,204328,5,2,6713
Honda,Accord,2018,4.6,Petrol,Manual,121295,5,4,11674
Honda,Accord,2017,3.0,Diesel,Manual,179267,4,2,8614
BMW,X5,2021,1.7,Petrol,Semi-Automatic,48231,5,2,11135
Hyundai,Elantra,2000,1.5,Petrol,Automatic,17989,3,4,6740
Audi,A4,2005,3.6,Petrol,Semi-Automatic,241546,4,2,4369
Chevrolet,Equinox,2013,2.8,Petrol,Manual,63430,4,5,9531
BMW,X5,2001,5.0,Hybrid,Semi-Automatic,151771,3,2,7364
Chevrolet,Impala,2006,1.2,Diesel,Manual,148497,3,1,4130
BMW,3 Series,2020,3.4,Diesel,Automatic,82991,2,5,13340
Mercedes,GLA,2007,1.1,Hybrid,Semi-Automatic,254560,4,2,3208
Kia,Optima,2011,1.6,Diesel,Automatic,186782,5,4,6764
Hyundai,Sonata,2005,4.7,Hybrid,Manual,153813,3,4,8223
Toyota,RAV4,2019,4.8,Diesel,Manual,235390,5,2,9892
Volkswagen,Tiguan,2017,3.3,Electric,Automatic,201512,4,3,11969
Audi,Q5,2000,2.1,Hybrid,Semi-Automatic,6916,3,3,7061
BMW,5 Series,2011,2.9,Electric,Automatic,270773,5,5,8384
Mercedes,C-Class,2005,2.7,Electric,Manual,221258,5,2,5874
Kia,Optima,2003,3.7,Diesel,Automatic,234455,3,2,5510
Chevrolet,Impala,2005,5.0,Hybrid,Manual,278430,4,3,6031
Mercedes,C-Class,2001,1.4,Hybrid,Manual,252576,5,1,2000
Audi,A4,2017,4.3,Diesel,Manual,236982,5,5,8760
Ford,Explorer,2021,4.9,Petrol,Manual,189212,2,3,11515
Audi,Q5,2018,4.7,Electric,Automatic,198938,5,3,13721
Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,2,3,7530
Toyota,Camry,2019,4.5,Electric,Manual,281108,5,4,10677
Kia,Rio,2021,3.3,Electric,Automatic,190197,3,1,13396
Mercedes,GLA,2006,2.2,Petrol,Automatic,231035,3,4,4979
Mercedes,GLA,2014,2.7,Diesel,Manual,63098,3,2,9738
Toyota,RAV4,2017,4.1,Hybrid,Semi-Automatic,251465,5,3,9270
Honda,Civic,2001,4.0,Hybrid,Automatic,1383,4,4,10872
Hyundai,Tucson,2008,1.5,Hybrid,Manual,67624,3,5,7647
Kia,Rio,2008,1.5,Electric,Automatic,5129,5,3,11397
Honda,CR-V,2012,1.5,Petrol,Automatic,203805,2,1,6623
BMW,3 Series,2010,3.0,Petrol,Automatic,86664,5,1,9866
Toyota,RAV4,2013,3.5,Hybrid,Semi-Automatic,288094,5,5,6738
Mercedes,GLA,2022,4.5,Diesel,Automatic,19165,2,5,16316
Ford,Fiesta,2004,4.1,Hybrid,Automatic,162517,4,4,8649
Chevrolet,Impala,2013,1.9,Hybrid,Semi-Automatic,6384,4,1,10772
Audi,Q5,2012,1.1,Diesel,Manual,229045,3,4,4219
Audi,Q5,2018,3.4,Electric,Automatic,214385,2,1,12112
Volkswagen,Tiguan,2018,4.6,Petrol,Automatic,203455,3,3,11530
Audi,A4,2005,3.1,Hybrid,Automatic,43525,4,5,10329
Volkswagen,Passat,2017,3.9,Hybrid,Manual,120595,2,5,11688
Kia,Rio,2004,2.9,Petrol,Automatic,141489,4,5,6870
Kia,Sportage,2010,4.8,Electric,Semi-Automatic,283821,3,5,8223
Hyundai,Elantra,2010,1.4,Hybrid,Automatic,175448,4,3,7491
Chevrolet,Impala,2009,4.6,Diesel,Semi-Automatic,58162,3,5,10236
Audi,A3,2019,4.1,Hybrid,Semi-Automatic,100885,3,5,12882
Chevrolet,Impala,2022,3.5,Hybrid,Automatic,46403,5,1,15771
Mercedes,E-Class,2004,2.3,Electric,Automatic,235443,5,2,6391
Volkswagen,Golf,2006,2.3,Petrol,Automatic,163052,3,4,6438
BMW,X5,2010,2.0,Hybrid,Semi-Automatic,174164,3,5,6616
Honda,Accord,2005,4.4,Petrol,Manual,107963,4,4,7840
Chevrolet,Malibu,2021,2.7,Diesel,Semi-Automatic,72300,3,4,11654
Toyota,Camry,2019,3.5,Hybrid,Manual,160589,2,5,11088
Honda,Accord,2003,2.2,Hybrid,Automatic,132362,4,1,7052
Ford,Fiesta,2017,2.2,Hybrid,Manual,277363,2,4,6852
BMW,X5,2008,4.4,Petrol,Semi-Automatic,243542,3,3,6029
BMW,5 Series,2018,3.9,Petrol,Manual,1066,4,5,13378
Mercedes,GLA,2015,2.8,Electric,Automatic,153011,3,2,11839
Audi,A4,2003,1.4,Electric,Semi-Automatic,75766,4,5,6884
Toyota,Camry,2000,3.8,Electric,Semi-Automatic,83933,3,4,8221
BMW,3 Series,2008,3.1,Petrol,Semi-Automatic,114651,5,2,7306
Volkswagen,Tiguan,2018,3.4,Petrol,Manual,152401,3,2,9851
Kia,Sportage,2014,4.7,Electric,Manual,146386,3,2,12072
BMW,3 Series,2002,1.1,Hybrid,Semi-Automatic,143151,2,4,3936
Volkswagen,Tiguan,2023,1.0,Petrol,Automatic,108139,4,2,11337
Audi,A3,2010,4.3,Petrol,Semi-Automatic,258241,3,5,6235
Honda,Accord,2003,2.2,Electric,Manual,278555,2,3,3628
Toyota,Corolla,2023,1.6,Hybrid,Automatic,189772,2,1,11304
Volkswagen,Passat,2005,3.1,Electric,Semi-Automatic,89202,4,5,8915
Honda,Accord,2014,4.4,Diesel,Automatic,200652,4,2,10186
Kia,Optima,2011,3.8,Petrol,Manual,86371,5,3,9472
Toyota,Corolla,2001,3.8,Hybrid,Manual,13886,2,4,8922
Audi,A4,2012,4.6,Hybrid,Semi-Automatic,240475,2,4,8490
Chevrolet,Impala,2021,2.9,Diesel,Manual,272066,4,3,7858
Audi,A3,2006,1.4,Diesel,Manual,187887,3,2,3542
